RowNumber,CustomerId,Surname,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Exited,eligible,active,country
9230,15629010,Beam,847,Female,35,5,111743.43,1,183584.14,0,false,false,Spain
9231,15768465,Sheppard,582,Male,35,8,121309.17,2,28750.67,0,false,true,Spain
9232,15767781,Godfrey,648,Male,38,10,82697.28,1,74846.67,0,false,true,Spain
9237,15635388,Austin,640,Male,47,6,89047.14,1,116286.25,0,true,true,Spain
9252,15624013,Maxwell,541,Female,39,6,109844.81,1,25289.23,0,false,true,Spain
9254,15667321,Cocci,644,Male,49,10,0.0,2,145089.64,0,true,false,Spain
9255,15601116,P'an,686,Male,32,6,0.0,2,179093.26,0,true,false,Spain
9256,15622033,Rapuluchukwu,847,Female,41,3,101543.51,4,16025.17,1,false,true,Spain
9258,15688689,Esposito,678,Female,37,8,149000.91,2,21472.42,0,true,false,Spain
9268,15580912,McNeill,748,Male,32,5,154737.88,2,172638.13,0,true,true,Spain
9274,15740160,Okwukwe,616,Male,31,1,0.0,2,54706.75,0,false,false,Spain
9276,15749265,Carslaw,427,Male,42,1,75681.52,1,57098.0,0,true,false,Spain
9279,15584580,Fyodorova,443,Male,35,6,161111.45,1,13946.66,0,false,false,Spain
9280,15573854,Chukwujekwu,727,Male,62,5,0.0,2,38652.96,0,true,true,Spain
9283,15799435,Hayes,619,Male,34,1,0.0,1,139919.38,0,false,true,Spain
9286,15713632,Ham,551,Female,48,5,95679.29,1,94978.1,0,true,false,Spain
9289,15769308,Herbert,635,Female,36,9,81231.85,2,196731.08,0,true,false,Spain
9294,15571917,Eluemuno,771,Female,38,5,137657.71,2,72985.61,0,false,true,Spain
9299,15648047,Williamson,742,Male,27,5,190125.43,2,21793.59,0,false,true,Spain
9301,15591628,Davies,701,Male,41,9,164046.1,1,49405.93,0,false,true,Spain
9306,15598046,Su,662,Female,39,5,139562.05,2,61636.22,0,false,false,Spain
9307,15643330,Chukwuemeka,594,Male,37,2,0.0,2,95864.5,0,false,false,Spain
9309,15728683,Lombardo,742,Male,27,0,0.0,2,131534.96,0,false,true,Spain
9311,15733032,Butler,651,Male,47,2,0.0,2,119808.64,0,true,false,Spain
9316,15653110,Chan,694,Male,42,8,133767.19,1,36405.21,0,true,true,Spain
9318,15585249,Mironova,741,Male,42,6,106036.52,1,194686.78,1,true,true,Spain
9340,15722845,Meldrum,665,Male,29,1,182781.74,2,63732.9,0,true,true,Spain
9350,15749093,Tretyakova,801,Male,43,4,158713.08,2,98586.14,0,false,false,Spain
9355,15791501,Carroll,590,Male,43,8,0.0,2,143628.31,0,false,false,Spain
9361,15671934,Veale,552,Male,39,2,132906.88,1,149384.43,0,false,true,Spain
9364,15749114,Bailey,634,Male,35,3,0.0,2,19515.48,0,false,false,Spain
9367,15656009,McIntyre,736,Female,36,6,0.0,1,70496.66,0,true,false,Spain
9374,15807457,Abernathy,641,Female,36,1,0.0,2,102021.39,0,false,false,Spain
9382,15756148,Nnanna,765,Male,45,2,91549.78,1,47139.44,0,true,true,Spain
9383,15665634,Campbell,645,Female,38,7,59568.57,1,167723.25,0,false,false,Spain
9392,15639665,Herbert,846,Male,61,0,0.0,2,96202.44,0,true,true,Spain
9393,15571065,Lehr,532,Female,39,0,0.0,2,94977.3,0,true,false,Spain
9395,15615753,Upchurch,597,Female,35,8,131101.04,1,192852.67,0,true,false,Spain
9397,15763065,Palerma,700,Female,40,2,0.0,2,199753.97,0,false,true,Spain
9401,15584897,Kuo,639,Female,31,3,98360.03,1,20973.8,0,false,true,Spain
9408,15652835,Liang,419,Female,27,2,121580.42,1,134720.51,0,false,true,Spain
9409,15767818,Graham,640,Male,55,10,132436.34,1,978.66,0,true,true,Spain
9420,15798605,Tien,686,Male,26,1,57422.62,1,79189.4,0,false,false,Spain
9427,15675518,Charlton,499,Female,53,1,75225.53,2,144849.1,1,false,false,Spain
9435,15733229,Rodriguez,638,Female,34,7,0.0,2,3946.29,0,true,false,Spain
9446,15731951,Reilly,689,Female,28,5,95328.6,1,6129.61,1,true,false,Spain
9458,15797822,Kingsley,678,Male,28,2,109137.12,1,58814.41,0,false,false,Spain
9464,15714789,Perez,664,Male,24,7,0.0,1,35611.35,0,true,true,Spain
9479,15651900,Bergamaschi,782,Female,53,1,81571.05,1,182960.46,1,false,false,Spain
9480,15596212,Yang,781,Male,35,1,0.0,2,42117.9,0,true,true,Spain
9485,15622370,Boyle,813,Male,30,1,116416.94,1,85808.22,0,false,false,Spain
9487,15605130,Seccombe,753,Male,32,6,177729.13,1,161642.08,0,false,true,Spain
9488,15672574,Uspenskaya,850,Female,32,5,0.0,1,3830.59,0,false,true,Spain
9492,15619674,White,649,Female,35,4,108306.44,1,192486.24,0,false,false,Spain
9503,15686743,Moody,790,Male,29,3,46057.96,2,189777.66,0,true,false,Spain
9514,15566378,Tillman,515,Male,48,5,129387.94,1,147955.91,1,false,false,Spain
9517,15770567,Ruiz,557,Female,32,3,123502.53,1,69826.8,0,false,false,Spain
9522,15660636,Carpenter,540,Female,40,8,0.0,2,3560.0,0,false,true,Spain
9523,15664504,Beede,418,Male,35,7,0.0,2,88878.15,0,false,true,Spain
9530,15661708,She,508,Female,41,5,0.0,2,94170.84,0,false,true,Spain
9534,15733361,Davide,651,Female,45,6,86714.06,1,85869.89,1,false,false,Spain
9541,15634551,Williamson,727,Male,46,3,115248.11,4,130752.01,1,true,false,Spain
9542,15669290,Fan,603,Male,38,8,59360.77,1,191457.06,0,true,true,Spain
9554,15809585,H?,646,Male,38,7,0.0,2,1528.4,0,false,false,Spain
9563,15627027,Shih,738,Male,39,5,0.0,2,114388.98,0,true,false,Spain
9566,15752294,Long,582,Female,38,9,135979.01,4,76582.95,1,true,false,Spain
9568,15696733,McKenzie,724,Male,29,4,0.0,1,8982.75,0,false,true,Spain
9570,15643523,Power,710,Female,30,10,0.0,2,19500.1,0,false,false,Spain
9575,15720123,Hudson,554,Male,37,3,0.0,2,166177.3,0,false,true,Spain
9581,15778838,Warren,783,Male,38,9,114135.17,1,153269.98,0,false,true,Spain
9583,15742285,Andersen,559,Male,62,6,118756.62,1,20367.68,0,true,true,Spain
9585,15608588,Mackinlay,563,Male,41,2,100520.92,1,19412.8,1,false,false,Spain
9600,15690456,Yudina,749,Female,32,7,79523.13,1,157648.12,0,true,true,Spain
9602,15797692,Volkova,659,Female,33,7,89939.62,1,136540.09,0,true,true,Spain
9609,15638247,Boan,700,Male,44,9,0.0,2,142287.65,0,false,false,Spain
9613,15794297,McKay,776,Male,36,1,0.0,2,53477.76,0,true,true,Spain
9617,15664539,Bruce,683,Male,35,9,61172.04,1,82951.12,0,true,false,Spain
9619,15693131,Watts,581,Female,24,3,95508.2,1,45755.0,0,true,true,Spain
9621,15620557,Ni,561,Male,37,4,101470.29,1,88838.14,0,false,false,Spain
9623,15618750,Phillips,590,Male,31,8,112211.61,1,26261.42,0,true,false,Spain
9626,15732437,Rowley,504,Female,44,0,131873.07,2,158036.72,1,false,false,Spain
9630,15601977,Burgoyne,497,Male,44,2,121250.04,1,79691.4,0,false,true,Spain
9636,15658768,Lucas,547,Female,49,2,0.0,1,65466.93,1,true,false,Spain
9637,15613048,Anderson,648,Female,40,5,139973.65,1,667.66,1,true,false,Spain
9644,15709354,Tudawali,521,Female,41,2,0.0,2,113089.43,0,false,true,Spain
9658,15740043,Young,606,Male,32,5,83161.65,1,116885.59,0,true,true,Spain
9678,15566531,Iloerika,724,Male,33,4,88046.88,1,186942.49,1,true,false,Spain
9680,15605067,Nwachinemelu,472,Male,19,9,0.0,2,3453.4,0,true,false,Spain
9681,15655335,Becher,590,Male,36,1,0.0,2,48876.84,0,true,true,Spain
9689,15730579,Ward,850,Male,68,5,169445.4,1,186335.07,0,true,false,Spain
9692,15754599,K'ung,765,Male,42,4,123311.39,2,82868.34,0,true,true,Spain
9694,15728963,Wei,617,Female,51,10,167273.71,1,93439.75,1,true,true,Spain
9699,15771477,Fiorentini,779,Male,49,9,106160.37,1,116893.87,0,true,false,Spain
9713,15701768,Tung,637,Male,32,3,0.0,2,197827.06,0,false,false,Spain
9720,15724321,Baresi,516,Female,47,9,128298.74,1,149614.17,1,false,true,Spain
9733,15622192,Young,724,Male,39,3,0.0,2,95562.81,0,true,false,Spain
9736,15768495,Chidimma,700,Female,32,8,110923.15,2,161845.81,1,false,true,Spain
9743,15620577,Wood,715,Male,45,4,0.0,2,55043.93,0,true,false,Spain
9745,15785358,Gresswell,586,Male,46,8,106968.96,1,79366.98,1,false,true,Spain
9748,15775761,Iweobiegbunam,610,Female,69,5,86038.21,3,192743.06,1,true,false,Spain
9753,15781530,Hsieh,690,Male,21,8,0.0,2,155782.89,0,false,true,Spain
9757,15662698,Ko,648,Female,43,7,81153.82,1,144532.85,1,true,true,Spain
9765,15569526,Morales,601,Male,40,10,98627.13,2,77977.69,0,false,true,Spain
9768,15610419,Chukwueloka,554,Male,33,3,117413.95,1,12766.74,0,true,false,Spain
9773,15750549,Akobundu,660,Male,30,1,84440.1,2,60485.98,0,true,false,Spain
9774,15698462,Chiu,532,Male,36,4,0.0,2,132798.78,0,true,true,Spain
9789,15571756,Ohearn,724,Female,28,5,0.0,1,59351.68,0,false,false,Spain
9795,15659364,Thompson,685,Male,23,5,164902.43,1,141152.28,0,false,true,Spain
9798,15721383,Harvey,627,Male,40,10,0.0,2,194792.42,0,false,true,Spain
9802,15578878,Hancock,569,Female,30,3,139528.23,1,33230.37,0,false,true,Spain
9811,15705994,Udinese,712,Male,27,10,0.0,1,94544.88,0,true,false,Spain
9832,15593283,Higgins,705,Female,48,1,156848.13,2,99475.95,1,true,false,Spain
9847,15596405,Udinese,546,Male,25,7,127728.24,2,105279.74,0,true,true,Spain
9852,15792077,Degtyaryov,671,Male,28,8,119859.52,2,125422.66,0,true,false,Spain
9857,15687329,Hope,763,Female,32,1,108465.65,2,60552.44,1,true,true,Spain
9861,15716431,Brookes,775,Female,30,10,191091.74,2,96170.38,0,true,false,Spain
9867,15632446,Allan,667,Male,24,4,0.0,2,180329.83,0,false,true,Spain
9869,15587640,Rowntree,718,Female,43,0,93143.39,1,167554.86,0,true,true,Spain
9871,15580462,Corby,607,Male,40,1,112544.45,1,19842.22,0,false,true,Spain
9878,15572182,Onwuamaeze,505,Female,33,3,106506.77,3,45445.78,1,false,false,Spain
9884,15577695,Zito,678,Male,41,2,148088.11,1,14083.12,0,true,false,Spain
9887,15719541,Flannagan,675,Male,31,2,90826.27,2,60270.87,0,true,false,Spain
9891,15670427,Chidi,662,Male,37,4,155187.3,1,48930.8,0,true,true,Spain
9897,15589420,Osinachi,795,Female,40,2,101891.1,1,183044.86,0,false,false,Spain
9905,15722532,Angelo,690,Female,36,10,91760.11,1,135784.94,0,false,true,Spain
9908,15611247,McKenzie,481,Female,28,10,0.0,2,145215.96,0,false,false,Spain
9909,15721469,Mach,492,Male,45,9,170295.04,2,164741.81,0,false,false,Spain
9910,15773338,Endrizzi,739,Male,58,2,101579.28,1,72168.53,0,false,false,Spain
9914,15590177,Chiedozie,718,Female,44,1,133866.22,1,139049.24,0,false,false,Spain
9929,15686219,Wan,611,Male,38,4,71018.6,2,2444.29,0,true,false,Spain
9932,15647800,Greco,850,Female,34,6,101266.51,1,33501.98,0,true,true,Spain
9933,15813451,Fleetwood-Smith,677,Male,18,8,134796.87,2,114858.9,0,false,true,Spain
9945,15703923,Cameron,744,Male,41,7,190409.34,2,138361.48,0,false,false,Spain
9950,15798615,Wan,850,Female,47,9,137301.87,1,44351.77,0,false,true,Spain
9956,15611338,Kashiwagi,714,Male,29,4,0.0,2,37605.9,0,false,false,Spain
9965,15642785,Douglas,479,Male,34,5,117593.48,2,113308.29,0,true,false,Spain
9973,15747927,Ch'in,758,Male,26,4,155739.76,1,171552.02,0,true,false,Spain
9983,15768163,Griffin,655,Female,46,7,137145.12,1,115146.4,1,false,false,Spain
9985,15696175,Echezonachukwu,602,Male,35,7,90602.42,2,51695.41,0,false,false,Spain
9989,15589329,Pirozzi,775,Male,30,4,0.0,2,49337.84,0,false,false,Spain
9993,15657105,Chukwualuka,726,Male,36,2,0.0,1,195192.4,0,false,false,Spain
